
==========
== CUDA ==
==========

CUDA Version 12.9.1

Container image Copyright (c) 2016-2023, NVIDIA CORPORATION & AFFILIATES. All rights reserved.

This container image and its contents are governed by the NVIDIA Deep Learning Container License.
By pulling and using the container, you accept the terms and conditions of this license:
https://developer.nvidia.com/ngc/nvidia-deep-learning-container-license

A copy of this license is made available in this container at /NGC-DL-CONTAINER-LICENSE for your convenience.

ggml_cuda_init: found 1 CUDA devices (Total VRAM: 8098 MiB):
  Device 0: NVIDIA GeForce GTX 1080, compute capability 6.1, VMM: yes, VRAM: 8098 MiB
Starting RPC server v4.0.2
  endpoint       : 127.0.0.1:50052
  local cache    : n/a
Devices:
  CUDA0: NVIDIA GeForce GTX 1080 (8098 MiB, 7299 MiB free)
  transport      : TCP
Accepted client connection
Client connection closed
Accepted client connection
Client connection closed
Accepted client connection
Client connection closed
Accepted client connection
Client connection closed
Accepted client connection
Client connection closed
Accepted client connection
rpc_trace event=set_tensor name=blk.3.attn_k.bias type=f32 ne=1024,1,1,1 offset=0 bytes=4096 duration_us=5
rpc_trace event=set_tensor name=blk.3.attn_v.bias type=f32 ne=1024,1,1,1 offset=0 bytes=4096 duration_us=5
rpc_trace event=set_tensor name=blk.3.attn_output.weight type=q4_K ne=5120,5120,1,1 offset=0 bytes=14745600 duration_us=6800
rpc_trace event=set_tensor name=blk.3.ffn_norm.weight type=f32 ne=5120,1,1,1 offset=0 bytes=20480 duration_us=127
rpc_trace event=set_tensor name=blk.3.ffn_gate.weight type=q4_K ne=5120,13824,1,1 offset=0 bytes=39813120 duration_us=18384
rpc_trace event=set_tensor name=blk.3.ffn_down.weight type=q6_K ne=13824,5120,1,1 offset=0 bytes=58060800 duration_us=25950
rpc_trace event=set_tensor name=blk.3.ffn_up.weight type=q4_K ne=5120,13824,1,1 offset=0 bytes=39813120 duration_us=18728
rpc_trace event=set_tensor name=blk.4.attn_norm.weight type=f32 ne=5120,1,1,1 offset=0 bytes=20480 duration_us=100
rpc_trace event=set_tensor name=blk.4.attn_q.weight type=q4_K ne=5120,5120,1,1 offset=0 bytes=14745600 duration_us=6879
rpc_trace event=set_tensor name=blk.4.attn_k.weight type=q4_K ne=5120,1024,1,1 offset=0 bytes=2949120 duration_us=1302
rpc_trace event=set_tensor name=blk.4.attn_v.weight type=q6_K ne=5120,1024,1,1 offset=0 bytes=4300800 duration_us=869
rpc_trace event=set_tensor name=blk.4.attn_q.bias type=f32 ne=5120,1,1,1 offset=0 bytes=20480 duration_us=111
rpc_trace event=set_tensor name=blk.4.attn_k.bias type=f32 ne=1024,1,1,1 offset=0 bytes=4096 duration_us=89
rpc_trace event=set_tensor name=blk.4.attn_v.bias type=f32 ne=1024,1,1,1 offset=0 bytes=4096 duration_us=7
rpc_trace event=set_tensor name=blk.4.attn_output.weight type=q4_K ne=5120,5120,1,1 offset=0 bytes=14745600 duration_us=7153
rpc_trace event=set_tensor name=blk.4.ffn_norm.weight type=f32 ne=5120,1,1,1 offset=0 bytes=20480 duration_us=95
rpc_trace event=set_tensor name=blk.4.ffn_gate.weight type=q4_K ne=5120,13824,1,1 offset=0 bytes=39813120 duration_us=15540
rpc_trace event=set_tensor name=blk.4.ffn_down.weight type=q6_K ne=13824,5120,1,1 offset=0 bytes=58060800 duration_us=26521
rpc_trace event=set_tensor name=blk.4.ffn_up.weight type=q4_K ne=5120,13824,1,1 offset=0 bytes=39813120 duration_us=15727
rpc_trace event=set_tensor name=blk.5.attn_norm.weight type=f32 ne=5120,1,1,1 offset=0 bytes=20480 duration_us=112
rpc_trace event=set_tensor name=blk.5.attn_q.weight type=q4_K ne=5120,5120,1,1 offset=0 bytes=14745600 duration_us=7010
rpc_trace event=set_tensor name=blk.5.attn_k.weight type=q4_K ne=5120,1024,1,1 offset=0 bytes=2949120 duration_us=995
rpc_trace event=set_tensor name=blk.5.attn_v.weight type=q4_K ne=5120,1024,1,1 offset=0 bytes=2949120 duration_us=562
rpc_trace event=set_tensor name=blk.5.attn_q.bias type=f32 ne=5120,1,1,1 offset=0 bytes=20480 duration_us=56
rpc_trace event=set_tensor name=blk.5.attn_k.bias type=f32 ne=1024,1,1,1 offset=0 bytes=4096 duration_us=7
rpc_trace event=set_tensor name=blk.5.attn_v.bias type=f32 ne=1024,1,1,1 offset=0 bytes=4096 duration_us=7
rpc_trace event=set_tensor name=blk.5.attn_output.weight type=q4_K ne=5120,5120,1,1 offset=0 bytes=14745600 duration_us=6775
rpc_trace event=set_tensor name=blk.5.ffn_norm.weight type=f32 ne=5120,1,1,1 offset=0 bytes=20480 duration_us=55
rpc_trace event=set_tensor name=blk.5.ffn_gate.weight type=q4_K ne=5120,13824,1,1 offset=0 bytes=39813120 duration_us=17944
rpc_trace event=set_tensor name=blk.5.ffn_down.weight type=q4_K ne=13824,5120,1,1 offset=0 bytes=39813120 duration_us=16427
rpc_trace event=set_tensor name=blk.5.ffn_up.weight type=q4_K ne=5120,13824,1,1 offset=0 bytes=39813120 duration_us=17841
rpc_trace event=set_tensor name=blk.6.attn_norm.weight type=f32 ne=5120,1,1,1 offset=0 bytes=20480 duration_us=119
rpc_trace event=set_tensor name=blk.6.attn_q.weight type=q4_K ne=5120,5120,1,1 offset=0 bytes=14745600 duration_us=7079
rpc_trace event=set_tensor name=blk.6.attn_k.weight type=q4_K ne=5120,1024,1,1 offset=0 bytes=2949120 duration_us=1224
rpc_trace event=set_tensor name=blk.6.attn_v.weight type=q6_K ne=5120,1024,1,1 offset=0 bytes=4300800 duration_us=788
rpc_trace event=set_tensor name=blk.6.attn_q.bias type=f32 ne=5120,1,1,1 offset=0 bytes=20480 duration_us=121
rpc_trace event=set_tensor name=blk.6.attn_k.bias type=f32 ne=1024,1,1,1 offset=0 bytes=4096 duration_us=107
rpc_trace event=set_tensor name=blk.6.attn_v.bias type=f32 ne=1024,1,1,1 offset=0 bytes=4096 duration_us=9
